BinCenter (ps);Histo01;Histo02;Histo03;Histo04
5436.5;0;1;42;40
5437.5;0;0;43;36
5438.5;0;0;37;38
5439.5;0;0;44;41
5440.5;0;0;37;34
5441.5;0;0;29;43
5442.5;0;0;42;43
5443.5;0;0;36;30
5444.5;0;0;37;46
5445.5;0;0;32;29
5446.5;0;0;41;39
5447.5;0;0;39;45
5448.5;0;0;39;42
5449.5;0;0;34;41
5450.5;0;0;33;40
5451.5;0;0;42;43
5452.5;0;0;40;36
5453.5;0;0;51;45
5454.5;0;0;47;27
5455.5;0;0;31;46
5456.5;0;0;47;31
5457.5;0;0;30;48
5458.5;0;0;46;43
5459.5;0;0;42;36
5460.5;0;0;40;54
5461.5;0;0;50;30
5462.5;0;0;49;37
5463.5;0;0;40;50
5464.5;0;0;35;37
5465.5;0;0;36;45
5466.5;0;0;26;46
5467.5;0;0;41;44
5468.5;0;0;37;51
5469.5;0;0;42;39
5470.5;0;0;40;40
5471.5;0;0;35;45
5472.5;0;0;42;33
5473.5;0;0;25;47
5474.5;0;0;42;54
5475.5;0;0;44;43
5476.5;0;0;40;39
5477.5;0;0;36;41
5478.5;0;0;46;32
5479.5;0;0;47;48
5480.5;0;0;36;35
5481.5;0;0;40;38
5482.5;0;0;47;43
5483.5;0;0;37;36
5484.5;0;0;32;44
5485.5;0;0;37;37
5486.5;0;0;39;49
5487.5;0;0;42;47
5488.5;0;0;37;43
5489.5;0;0;35;35
5490.5;0;0;39;39
5491.5;0;0;27;47
5492.5;0;0;43;52
5493.5;0;0;44;55
5494.5;0;0;40;39
5495.5;0;0;44;35
5496.5;0;0;44;37
5497.5;0;0;31;36
5498.5;0;0;45;45
5499.5;0;0;54;53
5500.5;0;0;50;46
5501.5;0;0;36;35
5502.5;0;0;38;35
5503.5;0;0;28;44
5504.5;0;0;41;29
5505.5;0;0;33;42
5506.5;0;0;43;42
5507.5;0;0;40;31
5508.5;0;0;36;36
5509.5;0;0;42;50
5510.5;0;0;37;37
5511.5;0;0;48;38
5512.5;0;0;37;36
5513.5;0;0;53;52
5514.5;0;0;45;45
5515.5;0;0;37;46
5516.5;0;0;40;29
5517.5;0;0;41;37
5518.5;0;0;44;51
5519.5;0;0;35;30
5520.5;0;0;40;39
5521.5;0;0;34;36
5522.5;0;0;41;35
5523.5;0;1;37;32
5524.5;0;0;27;30
5525.5;0;0;29;40
5526.5;0;0;32;18
5527.5;0;0;43;39
5528.5;0;0;39;43
5529.5;0;0;44;27
5530.5;0;0;47;30
5531.5;0;0;46;40
5532.5;0;0;23;37
5533.5;0;0;36;39
5534.5;0;0;34;47
5535.5;0;0;40;42
5536.5;0;0;29;38
5537.5;0;0;42;37
5538.5;0;0;38;30
5539.5;0;0;34;36
5540.5;0;0;43;37
5541.5;0;0;47;45
5542.5;0;0;40;41
5543.5;0;0;39;48
5544.5;0;0;46;36
5545.5;0;0;54;32
5546.5;0;0;45;37
5547.5;0;0;46;45
5548.5;0;0;41;27
5549.5;0;0;48;44
5550.5;0;0;34;31
5551.5;0;0;31;45
5552.5;0;0;42;35
5553.5;0;0;41;46
5554.5;0;0;31;37
5555.5;0;0;39;40
5556.5;0;0;42;39
5557.5;0;0;44;31
5558.5;0;0;39;49
5559.5;0;0;39;39
5560.5;0;0;33;43
5561.5;0;0;42;34
5562.5;0;0;41;46
5563.5;0;0;34;38
5564.5;0;0;50;36
5565.5;0;0;39;35
5566.5;0;0;37;23
5567.5;0;0;45;41
5568.5;0;0;28;42
5569.5;0;0;38;31
5570.5;0;0;42;42
5571.5;0;0;50;48
5572.5;0;0;36;40
5573.5;0;0;41;38
5574.5;0;0;29;36
5575.5;0;0;51;48
5576.5;0;0;25;46
5577.5;0;0;43;30
5578.5;0;0;29;35
5579.5;0;0;51;47
5580.5;0;0;47;37
5581.5;0;0;38;29
5582.5;0;0;34;42
5583.5;0;0;45;36
5584.5;0;0;35;38
5585.5;0;0;41;35
5586.5;0;0;48;37
5587.5;0;0;44;44
5588.5;0;0;32;35
5589.5;0;0;27;35
5590.5;0;0;38;41
5591.5;0;0;48;35
5592.5;0;0;35;31
5593.5;0;0;58;37
5594.5;0;0;31;45
5595.5;0;0;38;37
5596.5;0;0;48;32
5597.5;0;0;37;44
5598.5;0;0;46;40
5599.5;0;0;45;39
5600.5;0;0;42;38
5601.5;0;0;25;43
5602.5;0;0;41;31
5603.5;0;0;53;39
5604.5;0;0;33;31
5605.5;0;0;37;40
5606.5;0;0;48;41
5607.5;0;0;37;41
5608.5;0;0;32;41
5609.5;0;0;40;45
5610.5;0;0;34;31
5611.5;0;0;37;43
5612.5;0;0;30;30
5613.5;0;0;44;30
5614.5;0;0;45;38
5615.5;0;0;29;30
5616.5;0;0;44;45
5617.5;0;0;38;46
5618.5;0;0;45;49
5619.5;0;0;29;33
5620.5;0;0;36;33
5621.5;0;0;51;44
5622.5;0;0;57;31
5623.5;0;0;51;38
5624.5;0;0;43;37
5625.5;0;0;50;42
5626.5;0;0;46;47
5627.5;0;0;34;35
5628.5;0;0;26;41
5629.5;0;0;34;41
5630.5;0;0;39;38
5631.5;0;0;44;51
5632.5;0;0;29;38
5633.5;0;0;36;32
5634.5;0;0;46;36
5635.5;0;0;46;45
5636.5;0;0;40;31
5637.5;0;0;37;33
5638.5;0;0;37;38
5639.5;0;0;41;44
5640.5;0;0;32;46
5641.5;0;0;34;44
5642.5;0;0;46;50
5643.5;0;0;32;48
5644.5;0;0;39;40
5645.5;0;0;41;43
5646.5;0;0;39;42
5647.5;0;0;39;50
5648.5;0;0;36;46
5649.5;0;0;40;37
5650.5;0;0;42;35
5651.5;0;0;62;42
5652.5;0;0;45;32
5653.5;0;0;31;33
5654.5;0;0;44;34
5655.5;0;0;37;28
5656.5;0;0;41;37
5657.5;0;0;43;35
5658.5;0;0;26;46
5659.5;0;0;43;34
5660.5;0;0;43;45
5661.5;0;0;46;39
5662.5;0;0;41;30
5663.5;0;0;42;46
5664.5;0;0;47;46
5665.5;0;0;48;33
5666.5;0;0;38;36
5667.5;0;0;38;56
5668.5;0;0;41;38
5669.5;0;0;44;42
5670.5;0;0;35;41
5671.5;0;0;31;41
5672.5;0;0;44;43
5673.5;0;0;34;47
5674.5;0;0;45;39
5675.5;0;0;40;39
5676.5;0;0;35;47
5677.5;0;0;36;39
5678.5;0;0;32;43
5679.5;0;0;31;35
5680.5;0;0;42;35
5681.5;0;0;44;34
5682.5;0;0;30;42
5683.5;0;0;38;38
5684.5;0;0;36;48
5685.5;0;0;29;30
5686.5;0;0;45;45
5687.5;0;0;36;46
5688.5;0;0;51;37
5689.5;0;0;36;39
5690.5;0;0;46;34
5691.5;0;0;47;43
5692.5;0;0;33;39
5693.5;0;0;38;35
5694.5;0;0;35;40
5695.5;0;0;40;51
5696.5;0;0;46;39
5697.5;0;0;43;40
5698.5;0;0;36;37
5699.5;0;0;33;30
5700.5;0;0;33;42
5701.5;0;0;37;19
5702.5;0;0;40;51
5703.5;0;0;41;38
5704.5;0;0;45;42
5705.5;0;0;35;45
5706.5;0;0;40;39
5707.5;0;0;28;50
5708.5;0;0;37;44
5709.5;0;0;35;36
5710.5;0;0;41;44
5711.5;0;0;33;50
5712.5;0;0;38;35
5713.5;0;0;34;37
5714.5;0;0;53;39
5715.5;0;0;35;39
5716.5;0;0;32;37
5717.5;0;0;35;37
5718.5;0;0;39;39
5719.5;0;0;50;31
5720.5;0;0;45;28
5721.5;0;0;30;47
5722.5;0;0;41;44
5723.5;0;0;39;34
5724.5;0;0;34;30
5725.5;0;0;41;44
5726.5;0;0;49;31
5727.5;0;0;34;35
5728.5;0;0;44;39
5729.5;0;0;44;42
5730.5;0;0;43;34
5731.5;0;0;43;39
5732.5;0;0;29;49
5733.5;0;0;35;32
5734.5;0;0;38;41
5735.5;0;0;43;29
5736.5;0;0;27;43
5737.5;0;0;36;36
5738.5;0;0;51;47
5739.5;0;0;34;40
5740.5;0;0;49;46
5741.5;0;0;41;37
5742.5;0;0;44;37
5743.5;0;0;39;41
5744.5;0;0;34;46
5745.5;0;0;38;27
5746.5;0;0;37;26
5747.5;0;0;40;41
5748.5;0;0;32;39
5749.5;0;0;40;37
5750.5;0;0;39;45
5751.5;0;0;48;30
5752.5;0;0;36;33
5753.5;0;0;53;40
5754.5;0;0;31;47
5755.5;0;0;46;31
5756.5;0;0;36;39
5757.5;0;0;34;46
5758.5;0;0;44;37
5759.5;0;0;39;36
5760.5;0;0;62;45
5761.5;0;0;32;32
5762.5;0;0;33;45
5763.5;0;0;40;45
5764.5;0;0;37;39
5765.5;0;0;39;50
5766.5;0;0;30;47
5767.5;0;0;29;45
5768.5;0;0;48;39
5769.5;0;0;37;42
5770.5;0;0;44;45
5771.5;0;0;46;47
5772.5;0;0;28;27
5773.5;0;0;40;42
5774.5;0;0;44;56
5775.5;0;0;39;37
5776.5;0;0;35;54
5777.5;0;0;33;38
5778.5;0;0;34;36
5779.5;0;0;33;48
5780.5;0;0;37;42
5781.5;0;0;31;50
5782.5;0;0;41;46
5783.5;0;0;38;35
5784.5;0;0;43;34
5785.5;0;0;47;35
5786.5;0;0;41;46
5787.5;0;0;43;44
5788.5;0;0;54;47
5789.5;0;0;38;44
5790.5;0;0;33;32
5791.5;0;0;48;37
5792.5;0;0;54;44
5793.5;0;0;39;28
5794.5;0;0;42;42
5795.5;0;0;46;39
5796.5;0;0;46;37
5797.5;0;0;38;31
5798.5;0;0;42;42
5799.5;0;0;41;36
5800.5;0;0;36;49
5801.5;0;0;42;31
5802.5;0;0;44;41
5803.5;0;0;46;35
5804.5;0;0;50;34
5805.5;0;0;35;42
5806.5;0;0;38;33
5807.5;0;0;37;35
5808.5;0;0;44;33
5809.5;0;0;35;33
5810.5;0;0;38;50
5811.5;0;0;35;50
5812.5;0;0;34;33
5813.5;0;0;36;42
5814.5;0;0;39;44
5815.5;0;0;36;42
5816.5;0;0;34;49
5817.5;0;0;28;39
5818.5;0;0;38;29
5819.5;0;0;33;37
5820.5;0;0;56;53
5821.5;0;0;39;40
5822.5;0;0;34;39
5823.5;0;0;32;44
5824.5;0;0;30;53
5825.5;0;0;43;42
5826.5;0;0;41;32
5827.5;0;0;38;37
5828.5;0;0;42;36
5829.5;0;0;34;41
5830.5;0;0;35;38
5831.5;0;0;29;47
5832.5;0;0;46;40
5833.5;0;0;34;35
5834.5;0;0;34;40
5835.5;0;0;55;49
5836.5;0;0;26;31
5837.5;0;0;43;37
5838.5;0;0;28;36
5839.5;0;0;49;51
5840.5;0;0;41;36
5841.5;0;0;25;32
5842.5;0;0;32;43
5843.5;0;0;31;43
5844.5;0;0;45;46
5845.5;0;0;49;37
5846.5;0;0;44;28
5847.5;0;0;55;38
5848.5;0;0;33;52
5849.5;0;0;44;40
5850.5;0;0;40;43
5851.5;0;0;47;36
5852.5;0;0;40;43
5853.5;0;0;42;54
5854.5;0;0;50;34
5855.5;0;0;34;45
5856.5;0;0;44;40
5857.5;0;0;28;36
5858.5;0;0;33;35
5859.5;0;0;45;39
5860.5;0;0;36;37
5861.5;0;0;40;36
5862.5;0;0;38;43
5863.5;0;0;44;34
5864.5;0;0;35;39
5865.5;0;0;46;38
5866.5;0;0;38;50
5867.5;0;0;40;43
5868.5;0;0;38;33
5869.5;0;0;38;45
5870.5;0;0;43;39
5871.5;0;0;38;28
5872.5;0;0;56;44
5873.5;0;0;51;33
5874.5;0;0;38;49
5875.5;0;0;43;32
5876.5;0;0;37;37
5877.5;0;0;32;47
5878.5;0;0;37;33
5879.5;0;0;34;47
5880.5;0;0;47;41
5881.5;0;0;34;43
5882.5;0;0;43;36
5883.5;0;0;41;45
5884.5;0;0;45;32
5885.5;0;0;42;39
5886.5;0;0;44;35
5887.5;0;0;48;36
5888.5;0;0;43;35
5889.5;0;0;47;26
5890.5;0;0;40;41
5891.5;0;0;41;46
5892.5;0;0;46;43
5893.5;0;0;30;40
5894.5;0;0;38;34
5895.5;0;0;32;40
5896.5;0;0;34;45
5897.5;0;0;42;27
5898.5;0;0;31;40
5899.5;0;0;41;49
5900.5;0;0;33;40
5901.5;0;0;53;33
5902.5;0;0;35;30
5903.5;0;0;37;31
5904.5;0;0;37;44
5905.5;0;0;50;34
5906.5;0;0;44;49
5907.5;0;0;35;33
5908.5;0;0;34;45
5909.5;0;0;43;41
5910.5;0;0;37;37
5911.5;0;0;43;40
5912.5;0;0;40;42
5913.5;0;0;49;34
5914.5;0;0;37;33
5915.5;0;0;40;32
5916.5;0;0;40;33
5917.5;0;0;36;43
5918.5;0;0;29;39
5919.5;0;0;37;31
5920.5;0;0;35;51
5921.5;0;0;34;53
5922.5;0;0;38;36
5923.5;0;0;33;35
5924.5;0;0;34;42
5925.5;0;0;30;44
5926.5;0;0;50;41
5927.5;0;0;51;38
5928.5;0;0;41;41
5929.5;0;0;38;35
5930.5;0;0;40;32
5931.5;0;0;34;42
5932.5;0;0;43;34
5933.5;0;0;50;47
5934.5;0;0;50;38
5935.5;0;0;40;36
5936.5;0;0;41;39
5937.5;0;0;36;31
5938.5;0;0;38;45
5939.5;0;0;38;46
5940.5;0;0;35;42
5941.5;0;0;41;36
5942.5;0;0;40;44
5943.5;0;0;48;32
5944.5;0;0;39;37
5945.5;0;0;40;36
5946.5;0;0;29;42
5947.5;0;0;30;26
5948.5;0;0;53;39
5949.5;0;0;37;36
5950.5;0;0;37;42
5951.5;0;0;38;46
5952.5;0;0;37;41
5953.5;0;0;25;34
5954.5;0;0;48;40
5955.5;0;0;46;37
5956.5;0;0;41;40
5957.5;0;0;32;39
5958.5;0;0;31;36
5959.5;0;0;36;37
5960.5;0;0;40;33
5961.5;0;0;37;49
5962.5;0;0;39;41
5963.5;0;0;42;52
5964.5;0;0;34;40
5965.5;0;0;35;36
5966.5;0;0;30;44
5967.5;0;0;50;47
5968.5;0;0;43;45
5969.5;0;0;35;33
5970.5;0;0;41;46
5971.5;0;0;39;35
5972.5;0;0;41;26
5973.5;0;0;34;45
5974.5;0;0;33;47
5975.5;0;0;36;47
5976.5;0;0;44;47
5977.5;0;0;49;42
5978.5;0;0;37;40
5979.5;0;0;35;45
5980.5;0;0;35;33
5981.5;0;0;42;38
5982.5;0;0;49;31
5983.5;0;0;45;42
5984.5;0;0;33;39
5985.5;0;0;27;41
5986.5;0;0;24;44
5987.5;0;0;45;46
5988.5;0;0;38;42
5989.5;0;0;41;43
5990.5;0;0;45;41
5991.5;0;0;48;47
5992.5;0;0;44;35
5993.5;0;0;44;32
5994.5;0;0;18;33
5995.5;0;0;40;32
5996.5;0;0;38;42
5997.5;0;0;44;45
5998.5;0;0;30;40
5999.5;0;0;34;37
6000.5;0;0;52;38
6001.5;0;0;45;31
6002.5;0;0;44;30
6003.5;0;0;53;33
6004.5;0;0;34;53
6005.5;0;0;26;38
6006.5;0;0;41;41
6007.5;0;0;49;53
6008.5;0;0;35;32
6009.5;0;0;33;35
6010.5;0;0;39;44
6011.5;0;0;44;38
6012.5;0;0;34;50
6013.5;0;0;42;35
6014.5;0;0;30;41
6015.5;0;0;39;37
6016.5;0;0;42;41
6017.5;0;0;29;35
6018.5;0;0;42;47
6019.5;0;0;32;32
6020.5;0;0;31;41
6021.5;0;0;41;38
6022.5;0;0;31;49
6023.5;0;0;43;42
6024.5;0;0;46;42
6025.5;0;0;42;37
6026.5;0;0;36;44
6027.5;0;0;35;29
6028.5;0;0;40;29
6029.5;0;0;46;37
6030.5;0;0;44;55
6031.5;0;0;46;35
6032.5;0;0;40;43
6033.5;0;0;38;41
6034.5;0;0;42;45
6035.5;0;0;52;37
6036.5;0;0;42;40
6037.5;0;0;35;39
6038.5;0;0;49;46
6039.5;0;0;32;42
6040.5;0;0;45;42
6041.5;0;0;45;33
6042.5;0;0;32;53
6043.5;0;0;34;45
6044.5;0;0;21;38
6045.5;0;0;37;47
6046.5;0;0;35;41
6047.5;0;0;40;35
6048.5;0;0;47;30
6049.5;0;0;40;41
6050.5;0;0;41;37
6051.5;0;0;48;30
6052.5;0;0;33;49
6053.5;0;0;41;37
6054.5;0;0;44;42
6055.5;0;0;30;33
6056.5;0;0;43;35
6057.5;0;0;31;32
6058.5;0;0;33;35
6059.5;0;0;22;35
6060.5;0;0;38;36
6061.5;0;0;39;43
6062.5;0;0;41;29
6063.5;0;0;42;43
6064.5;0;0;37;46
6065.5;0;0;45;41
6066.5;0;0;39;37
6067.5;0;0;32;46
6068.5;0;0;52;47
6069.5;0;0;42;42
6070.5;0;0;41;43
6071.5;0;0;45;46
6072.5;0;0;28;52
6073.5;0;0;40;41
6074.5;0;0;43;41
6075.5;0;0;45;36
6076.5;0;0;32;35
6077.5;0;0;31;39
6078.5;0;0;39;42
6079.5;0;0;44;32
6080.5;0;0;33;27
6081.5;0;0;49;43
6082.5;0;0;35;35
6083.5;0;0;35;37
6084.5;0;0;55;33
6085.5;0;0;32;32
6086.5;0;0;39;40
6087.5;0;0;28;29
6088.5;0;0;33;30
6089.5;0;0;27;41
6090.5;0;0;39;48
6091.5;0;0;34;39
6092.5;0;0;53;26
6093.5;0;0;33;49
6094.5;0;0;40;32
6095.5;0;0;43;30
6096.5;0;0;44;36
6097.5;0;0;44;33
6098.5;0;0;34;40
6099.5;0;0;52;43
6100.5;0;0;38;36
6101.5;0;0;38;36
6102.5;0;0;34;49
6103.5;0;0;39;44
6104.5;0;0;31;35
6105.5;0;0;47;43
6106.5;0;0;29;36
6107.5;0;0;38;29
6108.5;0;0;34;48
6109.5;0;0;33;35
6110.5;0;0;42;41
6111.5;0;0;30;39
6112.5;0;0;48;31
6113.5;0;0;34;37
6114.5;0;0;25;39
6115.5;0;0;30;28
6116.5;0;0;45;39
6117.5;0;0;32;46
6118.5;0;0;43;39
6119.5;0;0;42;35
6120.5;0;0;34;48
6121.5;0;0;37;43
6122.5;0;0;42;39
6123.5;0;1;37;36
6124.5;0;0;50;46
6125.5;0;0;33;41
6126.5;0;0;39;40
6127.5;0;0;28;44
6128.5;0;0;39;39
6129.5;0;0;32;35
6130.5;0;0;43;46
6131.5;0;0;32;45
6132.5;0;0;54;25
6133.5;1;0;34;38
6134.5;0;0;42;35
6135.5;0;0;36;27
6136.5;0;0;33;38
6137.5;0;0;40;34
6138.5;0;0;32;51
6139.5;0;0;43;44
6140.5;0;0;47;48
6141.5;0;0;26;38
6142.5;0;0;33;42
6143.5;0;0;38;52
6144.5;0;0;39;42
6145.5;0;0;43;36
6146.5;0;0;38;39
6147.5;0;0;54;37
6148.5;0;0;31;37
6149.5;0;0;46;52
6150.5;0;0;49;35
6151.5;0;0;31;44
6152.5;0;0;28;37
6153.5;0;0;43;40
6154.5;0;0;42;37
6155.5;0;0;48;45
6156.5;0;0;39;38
6157.5;0;0;46;44
6158.5;0;0;48;57
6159.5;0;0;42;36
6160.5;0;0;44;35
6161.5;0;0;44;40
6162.5;0;0;37;42
6163.5;0;0;42;44
6164.5;0;0;42;43
6165.5;0;0;36;33
6166.5;0;0;32;45
6167.5;0;0;33;33
6168.5;0;0;31;36
6169.5;0;0;37;34
6170.5;0;0;36;47
6171.5;0;0;29;39
6172.5;0;0;28;36
6173.5;0;0;36;41
6174.5;0;0;43;34
6175.5;0;0;34;41
6176.5;0;0;36;43
6177.5;0;0;44;40
6178.5;0;0;46;40
6179.5;0;0;54;36
6180.5;0;0;41;43
6181.5;0;0;33;41
6182.5;0;0;41;47
6183.5;0;0;29;41
6184.5;0;0;41;45
6185.5;0;0;39;39
6186.5;0;0;42;34
6187.5;0;0;49;33
6188.5;0;0;40;47
6189.5;0;0;43;29
6190.5;0;0;33;48
6191.5;0;0;34;39
6192.5;0;0;49;35
6193.5;0;0;35;34
6194.5;0;0;39;35
6195.5;0;0;45;30
6196.5;0;0;28;39
6197.5;0;0;40;46
6198.5;0;0;33;54
6199.5;0;0;34;40
6200.5;0;0;38;43
6201.5;0;0;43;39
6202.5;0;0;49;35
6203.5;0;0;37;38
6204.5;0;0;43;38
6205.5;0;0;37;45
6206.5;0;0;36;56
6207.5;0;0;33;43
6208.5;0;0;33;45
6209.5;0;0;44;39
6210.5;0;0;30;43
6211.5;0;0;30;48
6212.5;0;0;42;40
6213.5;0;0;44;37
6214.5;0;0;34;44
6215.5;0;0;42;52
6216.5;0;0;35;39
6217.5;0;0;40;40
6218.5;0;0;39;28
6219.5;0;0;32;31
6220.5;0;0;43;39
6221.5;0;0;46;35
6222.5;0;0;41;36
6223.5;0;0;31;37
6224.5;0;0;45;37
6225.5;0;0;24;33
6226.5;0;0;37;42
6227.5;0;0;45;35
6228.5;0;0;43;37
6229.5;0;0;48;41
6230.5;0;0;28;47
6231.5;0;0;47;39
6232.5;0;0;45;46
6233.5;0;0;41;41
6234.5;0;0;33;34
6235.5;0;0;28;37
6236.5;0;0;39;35
6237.5;0;0;42;34
6238.5;0;0;47;34
6239.5;0;0;41;32
6240.5;0;0;41;37
6241.5;0;0;38;38
6242.5;0;0;36;36
6243.5;0;0;38;48
6244.5;0;0;37;29
6245.5;0;0;39;51
6246.5;0;0;42;50
6247.5;0;0;37;41
6248.5;0;0;35;36
6249.5;0;0;38;34
6250.5;0;0;33;39
6251.5;0;0;32;30
6252.5;0;0;50;38
6253.5;0;0;47;44
6254.5;0;0;46;34
6255.5;0;0;46;36
6256.5;0;0;35;41
6257.5;0;0;26;30
6258.5;0;0;41;37
6259.5;0;0;34;38
6260.5;0;0;36;45
6261.5;0;0;45;39
6262.5;0;0;36;40
6263.5;0;0;44;31
6264.5;0;0;30;44
6265.5;0;0;44;39
6266.5;0;0;39;45
6267.5;0;0;42;39
6268.5;0;0;42;36
6269.5;0;0;44;32
6270.5;0;0;42;50
6271.5;0;0;38;41
6272.5;0;0;31;41
6273.5;0;0;39;38
6274.5;0;0;41;44
6275.5;0;0;43;39
6276.5;0;0;38;36
6277.5;0;0;34;42
6278.5;0;0;48;36
6279.5;0;0;39;30
6280.5;0;0;35;41
6281.5;0;0;43;30
6282.5;0;0;52;42
6283.5;0;0;41;36
6284.5;0;0;41;42
6285.5;0;0;42;42
6286.5;0;0;34;35
6287.5;0;0;41;40
6288.5;0;0;49;31
6289.5;0;0;33;46
6290.5;0;0;45;37
6291.5;0;0;42;29
6292.5;0;0;40;44
6293.5;0;0;39;35
6294.5;0;0;46;28
6295.5;0;0;41;38
6296.5;0;0;30;30
6297.5;0;0;53;41
6298.5;0;0;37;41
6299.5;0;0;33;46
6300.5;0;0;37;40
6301.5;0;0;43;52
6302.5;0;0;36;47
6303.5;0;0;39;41
6304.5;0;0;43;32
6305.5;0;0;39;47
6306.5;0;0;33;40
6307.5;0;0;48;38
6308.5;0;0;23;37
6309.5;0;0;38;48
6310.5;0;0;44;40
6311.5;0;0;41;34
6312.5;0;0;38;28
6313.5;0;0;36;35
6314.5;0;0;37;39
6315.5;0;0;44;35
6316.5;0;0;49;44
6317.5;0;0;42;43
6318.5;0;0;26;42
6319.5;0;0;38;40
6320.5;0;0;29;44
6321.5;0;0;44;36
6322.5;0;0;45;32
6323.5;0;0;49;61
6324.5;0;0;32;42
6325.5;0;0;32;40
6326.5;0;0;40;36
6327.5;0;0;48;42
6328.5;0;0;43;28
6329.5;0;0;36;40
6330.5;0;0;47;37
6331.5;0;0;38;43
6332.5;0;0;34;38
6333.5;0;0;35;33
6334.5;0;0;42;45
6335.5;0;0;38;41
6336.5;0;0;38;35
6337.5;0;0;38;42
6338.5;0;0;51;29
6339.5;0;0;42;34
6340.5;0;0;39;34
6341.5;0;0;40;34
6342.5;0;0;46;30
6343.5;0;0;38;31
6344.5;0;0;46;37
6345.5;0;0;45;34
6346.5;0;0;38;37
6347.5;0;0;40;39
6348.5;0;0;25;32
6349.5;0;0;38;32
6350.5;0;0;24;43
6351.5;0;0;45;42
6352.5;0;0;26;32
6353.5;0;0;44;39
6354.5;0;0;39;41
6355.5;0;0;49;51
6356.5;0;0;40;39
6357.5;0;0;39;40
6358.5;0;0;41;35
6359.5;0;0;41;39
6360.5;0;0;50;35
6361.5;0;0;40;50
6362.5;0;0;38;47
6363.5;0;0;43;39
6364.5;0;0;42;43
6365.5;0;0;45;39
6366.5;0;0;39;41
6367.5;0;0;36;35
6368.5;0;0;42;38
6369.5;0;0;42;45
6370.5;0;0;37;48
6371.5;0;0;43;44
6372.5;0;0;39;42
6373.5;0;0;44;36
6374.5;0;0;18;38
6375.5;0;0;40;42
6376.5;0;0;32;43
6377.5;0;0;28;43
6378.5;0;0;36;49
6379.5;0;0;51;45
6380.5;0;0;29;32
6381.5;0;0;32;30
6382.5;0;0;41;37
6383.5;0;0;48;34
6384.5;0;0;35;30
6385.5;0;0;29;36
6386.5;0;0;35;41
6387.5;0;0;43;47
6388.5;0;0;40;32
6389.5;0;0;32;39
6390.5;0;0;43;39
6391.5;0;0;37;41
6392.5;0;0;30;36
6393.5;0;0;39;42
6394.5;0;0;40;39
6395.5;0;0;38;36
6396.5;0;0;48;42
6397.5;0;0;41;44
6398.5;0;0;46;37
6399.5;0;0;34;46
6400.5;0;0;32;44
6401.5;0;0;30;44
6402.5;0;0;44;31
6403.5;0;0;38;35
6404.5;0;0;38;41
6405.5;0;0;34;38
6406.5;0;0;31;36
6407.5;0;0;40;39
6408.5;0;0;30;42
6409.5;0;0;51;37
6410.5;0;0;50;33
6411.5;0;0;47;35
6412.5;0;0;41;33
6413.5;0;0;38;34
6414.5;0;0;36;43
6415.5;0;0;42;36
6416.5;0;0;40;39
6417.5;0;0;32;38
6418.5;0;0;32;34
6419.5;0;0;48;34
6420.5;0;0;49;34
6421.5;0;0;41;53
6422.5;0;0;52;27
6423.5;0;0;37;44
6424.5;0;0;44;34
6425.5;0;0;40;38
6426.5;0;0;34;51
6427.5;0;0;47;43
6428.5;0;0;40;53
6429.5;0;0;44;46
6430.5;0;0;36;42
6431.5;0;0;46;39
6432.5;0;0;31;30
6433.5;0;0;39;43
6434.5;0;0;32;38
6435.5;0;0;31;35
6436.5;0;0;36;47
6437.5;0;0;43;48
6438.5;0;0;33;33
6439.5;0;0;44;32
6440.5;0;0;46;37
6441.5;0;0;34;39
6442.5;0;0;42;44
6443.5;0;0;37;48
6444.5;0;0;34;42
6445.5;0;0;43;43
6446.5;0;0;41;41
6447.5;0;0;36;46
6448.5;0;0;36;39
6449.5;0;0;45;34
6450.5;0;0;38;43
6451.5;0;0;36;37
6452.5;0;0;51;37
6453.5;0;0;51;38
6454.5;0;0;32;37
6455.5;0;0;32;35
6456.5;0;0;45;39
6457.5;0;0;35;33
6458.5;0;0;41;46
6459.5;0;0;44;39
6460.5;0;0;42;30
6461.5;0;0;32;56
6462.5;0;0;44;53
6463.5;0;0;36;46
6464.5;0;0;35;40
6465.5;0;0;34;37
6466.5;0;0;40;36
6467.5;0;0;30;45
6468.5;0;0;43;41
6469.5;0;0;33;36
6470.5;0;0;40;30
6471.5;0;0;44;37
6472.5;0;0;43;37
6473.5;0;0;48;37
6474.5;0;0;33;47
6475.5;0;0;41;34
6476.5;0;0;28;44
6477.5;0;0;49;39
6478.5;0;0;41;46
6479.5;0;0;32;31
6480.5;0;0;45;31
6481.5;0;0;45;31
6482.5;0;0;51;50
6483.5;0;0;45;41
6484.5;0;0;39;32
6485.5;0;0;50;42
6486.5;0;0;46;42
6487.5;0;0;35;47
6488.5;0;0;43;44
6489.5;0;0;34;51
6490.5;0;0;41;39
6491.5;0;0;36;28
6492.5;0;0;24;48
6493.5;0;0;50;38
6494.5;0;0;40;42
6495.5;0;0;45;44
6496.5;0;0;38;38
6497.5;0;0;56;38
6498.5;0;0;38;47
6499.5;0;0;45;44
6500.5;0;0;37;43
6501.5;0;0;39;36
6502.5;0;0;29;31
6503.5;0;0;27;46
6504.5;0;0;38;31
6505.5;0;0;46;39
6506.5;0;0;53;34
6507.5;0;0;41;30
6508.5;0;0;36;44
6509.5;0;0;46;36
